ID	Longitud	Latitud	Region_Homogenea	Departamento	Municipio	Inferior	Normal	Superior	Indice	Porcentaje
6046	-72.375	7.375	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	19.8	18.9	61.4	3	61.4
6047	-72.325	7.375	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.9	23.9	55.3	3	55.3
6048	-72.275	7.375	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	21.8	21.6	56.6	3	56.6
6049	-72.225	7.375	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	21.2	18.4	60.4	3	60.4
6050	-72.175	7.375	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.2	12.5	67.3	3	67.3
6051	-77.825	7.325	Pacífico norte y central	CHOCÓ	JURADÓ	28.3	21.3	50.4	3	50.4
6052	-77.775	7.325	Pacífico norte y central	CHOCÓ	JURADÓ	29	19.8	51.2	3	51.2
6053	-77.725	7.325	Pacífico norte y central	CHOCÓ	JURADÓ	28.8	18.3	53	3	53
6054	-77.675	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	28	19.4	52.6	3	52.6
6055	-77.625	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	29.1	17.7	53.2	3	53.2
6056	-77.575	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	28.8	18	53.2	3	53.2
6057	-77.525	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	28.6	18.4	53	3	53
6058	-77.475	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	28	18.1	53.9	3	53.9
6059	-77.425	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.1	17.8	55.1	3	55.1
6060	-77.375	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.9	17.3	55.8	3	55.8
6061	-77.325	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.2	17	55.8	3	55.8
6062	-77.275	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.1	17.6	55.3	3	55.3
6063	-77.225	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.5	17.2	56.3	3	56.3
6064	-77.175	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.3	16.6	57	3	57
6065	-77.125	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.7	15.8	57.5	3	57.5
6066	-77.075	7.325	Pacífico norte y central	CHOCÓ	RIOSUCIO	25.6	15.5	58.9	3	58.9
6067	-77.025	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	18.7	13.1	68.2	3	68.2
6068	-76.975	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	17.8	12.9	69.3	3	69.3
6069	-76.925	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	16.2	11.6	72.2	3	72.2
6070	-76.875	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	16.2	10.8	73	3	73
6071	-76.825	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	14.5	12.5	73	3	73
6072	-76.775	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	14.5	13.1	72.5	3	72.5
6073	-76.725	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	14.4	13.9	71.7	3	71.7
6074	-76.675	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	13.2	15.2	71.6	3	71.6
6075	-76.625	7.325	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	11.1	17.3	71.6	3	71.6
6076	-76.575	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	MUTATÁ	10.5	17.9	71.6	3	71.6
6077	-76.525	7.325	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10.8	16.6	72.5	3	72.5
6078	-76.475	7.325	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10.5	15.3	74.2	3	74.2
6079	-76.425	7.325	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10.2	15.1	74.7	3	74.7
6080	-76.375	7.325	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10	16.1	73.9	3	73.9
6081	-76.325	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	10.2	15.5	74.3	3	74.3
6082	-76.275	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	11.4	12	76.6	3	76.6
6083	-76.225	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	12.3	9.1	78.6	3	78.6
6084	-76.175	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	13.4	10.9	75.7	3	75.7
6085	-76.125	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	15.5	7.6	76.9	3	76.9
6086	-76.075	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	14.6	9.1	76.3	3	76.3
6087	-76.025	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	12.5	12.7	74.8	3	74.8
6088	-75.975	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	11.8	10.7	77.4	3	77.4
6089	-75.925	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	11.3	12.4	76.3	3	76.3
6090	-75.875	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	12.4	15.2	72.4	3	72.4
6091	-75.825	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	12.1	14.9	73	3	73
6092	-75.775	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	12	14.1	73.9	3	73.9
6093	-75.725	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.4	13.4	77.2	3	77.2
6094	-75.675	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.5	11.4	79	3	79
6095	-75.625	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.8	11.2	79.1	3	79.1
6096	-75.575	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	8.7	14.6	76.7	3	76.7
6097	-75.525	7.325	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	8	17.9	74	3	74
6098	-75.475	7.325	Medellín - Carare - Opón	ANTIOQUIA	VALDIVIA	6.1	15.8	78	3	78
6099	-75.425	7.325	Medellín - Carare - Opón	ANTIOQUIA	VALDIVIA	5.6	16.9	77.5	3	77.5
6100	-75.375	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	VALDIVIA	8.1	19.6	72.4	3	72.4
6101	-75.325	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	VALDIVIA	7.4	24.2	68.4	3	68.4
6102	-75.275	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	TARAZÁ	6.9	25.6	67.5	3	67.5
6103	-75.225	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	TARAZÁ	9.7	24.2	66.1	3	66.1
6104	-75.175	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	TARAZÁ	9.1	23.3	67.5	3	67.5
6105	-75.125	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	10.2	19.7	70.1	3	70.1
6106	-75.075	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	10.4	20.5	69.1	3	69.1
6107	-75.025	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	7.2	14.3	78.5	3	78.5
6108	-74.975	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	11.3	10.6	78.1	3	78.1
6109	-74.925	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	10.6	14.7	74.6	3	74.6
6110	-74.875	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ZARAGOZA	10.6	14.3	75.1	3	75.1
6111	-74.825	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ZARAGOZA	10	12.9	77.1	3	77.1
6112	-74.775	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ZARAGOZA	9.7	15.1	75.1	3	75.1
6113	-74.725	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	ZARAGOZA	9.3	22.4	68.3	3	68.3
6114	-74.675	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.1	16.9	73.9	3	73.9
6115	-74.625	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	7.8	16.8	75.3	3	75.3
6116	-74.575	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	7.9	17.1	75	3	75
6117	-74.525	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.3	17.4	73.3	3	73.3
6118	-74.475	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	8.2	18.4	73.4	3	73.4
6119	-74.425	7.325	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	8.7	17	74.2	3	74.2
6120	-74.375	7.325	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	9	17	74	3	74
6121	-74.325	7.325	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	9	19	72	3	72
6122	-74.275	7.325	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	11.1	17.6	71.2	3	71.2
6123	-74.225	7.325	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	13.1	10.9	76	3	76
6124	-74.175	7.325	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	14.1	8.6	77.3	3	77.3
6125	-74.125	7.325	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.2	8.9	80.9	3	80.9
6126	-74.075	7.325	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10	10.7	79.2	3	79.2
6127	-74.025	7.325	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.5	12.5	77	3	77
6128	-73.975	7.325	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	12.9	13.7	73.4	3	73.4
6129	-73.925	7.325	Sogamoso - Lebrija - altiplano	BOLÍVAR	CANTAGALLO	14.2	20.6	65.2	3	65.2
6130	-73.875	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14.3	21.7	64	3	64
6131	-73.825	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14.4	16.5	69.1	3	69.1
6132	-73.775	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	13.9	18.9	67.2	3	67.2
6133	-73.725	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14	24.3	61.7	3	61.7
6134	-73.675	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	15.3	27.1	57.5	3	57.5
6135	-73.625	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	13.8	26.8	59.4	3	59.4
6136	-73.575	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	13.2	25.6	61.3	3	61.3
6137	-73.525	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	13.8	28.1	58.1	3	58.1
6138	-73.475	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	13.7	29.8	56.4	3	56.4
6139	-73.425	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	14.7	30.6	54.6	3	54.6
6140	-73.375	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	16.2	32.5	51.3	3	51.3
6141	-73.325	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	LEBRIJA	16.8	31.6	51.6	3	51.6
6142	-73.275	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	18.6	32.9	48.5	3	48.5
6143	-73.225	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	20.3	32.6	47.2	3	47.2
6144	-73.175	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	21.8	32.9	45.3	3	45.3
6145	-73.125	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	22.9	33.4	43.7	3	43.7
6146	-73.075	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	MATANZA	25.7	31.5	42.8	3	42.8
6147	-73.025	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	MATANZA	23.9	26.7	49.4	3	49.4
6148	-72.975	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	SURATÁ	23.2	23.7	53.1	3	53.1
6149	-72.925	7.325	Sogamoso - Lebrija - altiplano	SANTANDER	VETAS	19.2	25.7	55.1	3	55.1
6150	-72.875	7.325	Catatumbo	SANTANDER	VETAS	33.6	20.7	45.7	3	45.7
6151	-72.825	7.325	Catatumbo	NORTE DE SANTANDER	MUTISCUA	33.4	19.3	47.3	3	47.3
6152	-72.775	7.325	Catatumbo	NORTE DE SANTANDER	MUTISCUA	31.5	26.4	42.1	3	42.1
6153	-72.725	7.325	Orinoquia occidental	NORTE DE SANTANDER	MUTISCUA	18.6	22.4	59	3	59
6154	-72.675	7.325	Orinoquia occidental	NORTE DE SANTANDER	PAMPLONA	20.4	19.3	60.3	3	60.3
6155	-72.625	7.325	Orinoquia occidental	NORTE DE SANTANDER	CÁCOTA	20.3	16.7	63	3	63
6156	-72.575	7.325	Orinoquia occidental	NORTE DE SANTANDER	PAMPLONA	19.5	20.3	60.3	3	60.3
6157	-72.525	7.325	Orinoquia occidental	NORTE DE SANTANDER	LABATECA	20	16.6	63.4	3	63.4
6158	-72.475	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	19.7	17.1	63.2	3	63.2
6159	-72.425	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	19.2	19.6	61.1	3	61.1
6160	-72.375	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	19.1	22.2	58.7	3	58.7
6161	-72.325	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.8	19.1	60.1	3	60.1
6162	-72.275	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	21.9	21.3	56.8	3	56.8
6163	-72.225	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.8	20.2	59	3	59
6164	-72.175	7.325	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.4	17.2	62.4	3	62.4
6165	-77.875	7.275	Pacífico norte y central	CHOCÓ	JURADÓ	26.4	24.4	49.2	3	49.2
6166	-77.825	7.275	Pacífico norte y central	CHOCÓ	JURADÓ	27.2	22.6	50.2	3	50.2
6167	-77.775	7.275	Pacífico norte y central	CHOCÓ	JURADÓ	28.5	21.8	49.6	3	49.6
6168	-77.725	7.275	Pacífico norte y central	CHOCÓ	JURADÓ	27.8	21.6	50.6	3	50.6
6169	-77.675	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.7	20.3	52	3	52
6170	-77.625	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.2	20.2	52.6	3	52.6
6171	-77.575	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.9	18.8	53.3	3	53.3
6172	-77.525	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.7	19.3	52.9	3	52.9
6173	-77.475	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.5	18.9	53.6	3	53.6
6174	-77.425	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.3	17.7	54.9	3	54.9
6175	-77.375	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	27.3	18	54.7	3	54.7
6176	-77.325	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.6	19.2	54.2	3	54.2
6177	-77.275	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.7	18.8	54.5	3	54.5
6178	-77.225	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	25.7	20.1	54.2	3	54.2
6179	-77.175	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	25.9	19.5	54.7	3	54.7
6180	-77.125	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	26.3	16	57.7	3	57.7
6181	-77.075	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	25.5	17.7	56.8	3	56.8
6182	-77.025	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	25.5	17.1	57.4	3	57.4
6183	-76.975	7.275	Sinú - San Jorge - Porce	CHOCÓ	CARMEN DEL DARIÉN	19.9	13.6	66.4	3	66.4
6184	-76.925	7.275	Sinú - San Jorge - Porce	CHOCÓ	CARMEN DEL DARIÉN	18	12.6	69.4	3	69.4
6185	-76.875	7.275	Sinú - San Jorge - Porce	CHOCÓ	RIOSUCIO	17.2	12.4	70.4	3	70.4
6186	-76.825	7.275	Sinú - San Jorge - Porce	CHOCÓ	CARMEN DEL DARIÉN	15.4	14.5	70.2	3	70.2
6187	-76.775	7.275	Sinú - San Jorge - Porce	CHOCÓ	CARMEN DEL DARIÉN	14.1	15.9	70	3	70
6188	-76.725	7.275	Pacífico norte y central	CHOCÓ	CARMEN DEL DARIÉN	21.4	19.6	59.1	3	59.1
6189	-76.675	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	21.1	20.6	58.4	3	58.4
6190	-76.625	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	19.9	21.9	58.2	3	58.2
6191	-76.575	7.275	Pacífico norte y central	CHOCÓ	RIOSUCIO	19.3	21.9	58.8	3	58.8
6192	-76.525	7.275	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10	16	74	3	74
6193	-76.475	7.275	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10.4	15.4	74.2	3	74.2
6194	-76.425	7.275	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	10.4	16.3	73.2	3	73.2
6195	-76.375	7.275	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	9.9	16.4	73.6	3	73.6
6196	-76.325	7.275	Medellín - Carare - Opón	ANTIOQUIA	MUTATÁ	9.8	13.5	76.7	3	76.7
6197	-76.275	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	10.5	10.1	79.3	3	79.3
6198	-76.225	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	11.5	13.4	75.1	3	75.1
6199	-76.175	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	13.2	11.7	75.1	3	75.1
6200	-76.125	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	13.8	9.2	77	3	77
6201	-76.075	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	14	11.2	74.8	3	74.8
6202	-76.025	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	13.4	14.3	72.4	3	72.4
6203	-75.975	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	12.9	13.3	73.9	3	73.9
6204	-75.925	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ITUANGO	11.3	15.3	73.5	3	73.5
6205	-75.875	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	11.5	16.1	72.4	3	72.4
6206	-75.825	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	11	17.8	71.2	3	71.2
6207	-75.775	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	11.1	18.1	70.9	3	70.9
6208	-75.725	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.3	20.6	70.1	3	70.1
6209	-75.675	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.5	19.5	71.1	3	71.1
6210	-75.625	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.5	17.2	73.3	3	73.3
6211	-75.575	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.9	11.9	78.1	3	78.1
6212	-75.525	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	9.5	13.5	77	3	77
6213	-75.475	7.275	Medellín - Carare - Opón	ANTIOQUIA	ITUANGO	7.8	13.1	79	3	79
6214	-75.425	7.275	Medellín - Carare - Opón	ANTIOQUIA	VALDIVIA	7.4	13.5	79.1	3	79.1
6215	-75.375	7.275	Medellín - Carare - Opón	ANTIOQUIA	VALDIVIA	6.1	14.5	79.4	3	79.4
6216	-75.325	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	VALDIVIA	7.6	21.6	70.8	3	70.8
6217	-75.275	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	TARAZÁ	7.6	22.1	70.4	3	70.4
6218	-75.225	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	TARAZÁ	8.6	24	67.4	3	67.4
6219	-75.175	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	7.9	23.9	68.2	3	68.2
6220	-75.125	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	8.4	21.4	70.2	3	70.2
6221	-75.075	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	7.6	21.4	71	3	71
6222	-75.025	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	8	18.4	73.6	3	73.6
6223	-74.975	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ANORÍ	10.2	15.8	74	3	74
6224	-74.925	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	AMALFI	9.3	14.7	76	3	76
6225	-74.875	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	ZARAGOZA	10.4	12.7	76.9	3	76.9
6226	-74.825	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	10.1	12.7	77.2	3	77.2
6227	-74.775	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.7	13.1	77.2	3	77.2
6228	-74.725	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.6	20.9	69.5	3	69.5
6229	-74.675	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.2	14.6	76.2	3	76.2
6230	-74.625	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.4	14.7	75.9	3	75.9
6231	-74.575	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.9	16.9	73.2	3	73.2
6232	-74.525	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	10.5	15.1	74.4	3	74.4
6233	-74.475	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.2	18.8	72	3	72
6234	-74.425	7.275	Sinú - San Jorge - Porce	ANTIOQUIA	SEGOVIA	9.4	18.6	72.1	3	72.1
6235	-74.375	7.275	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	9.4	19.8	70.8	3	70.8
6236	-74.325	7.275	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	9.6	21.9	68.5	3	68.5
6237	-74.275	7.275	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	11.3	22.1	66.6	3	66.6
6238	-74.225	7.275	Sinú - San Jorge - Porce	BOLÍVAR	SAN PABLO	14	11.4	74.6	3	74.6
6239	-74.175	7.275	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.4	8.2	81.4	3	81.4
6240	-74.125	7.275	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	11.3	11.5	77.3	3	77.3
6241	-74.075	7.275	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.4	15.1	74.5	3	74.5
6242	-74.025	7.275	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.6	14.2	75.2	3	75.2
6243	-73.975	7.275	Medellín - Carare - Opón	BOLÍVAR	CANTAGALLO	10.4	13.1	76.5	3	76.5
6244	-73.925	7.275	Sogamoso - Lebrija - altiplano	ANTIOQUIA	YONDÓ	15.8	17.7	66.5	3	66.5
6245	-73.875	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14.6	19.4	66	3	66
6246	-73.825	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	13	18.2	68.7	3	68.7
6247	-73.775	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14.8	22.6	62.6	3	62.6
6248	-73.725	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	14.4	22.4	63.2	3	63.2
6249	-73.675	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	15.2	27.7	57.1	3	57.1
6250	-73.625	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	PUERTO WILCHES	13.4	22.3	64.3	3	64.3
6251	-73.575	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	14.5	21.9	63.7	3	63.7
6252	-73.525	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	15.5	23.8	60.8	3	60.8
6253	-73.475	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	15.2	28	56.8	3	56.8
6254	-73.425	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	16	31.4	52.7	3	52.7
6255	-73.375	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	SABANA DE TORRES	17	35.4	47.6	3	47.6
6256	-73.325	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	LEBRIJA	17.6	33.4	48.9	3	48.9
6257	-73.275	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	LEBRIJA	19.2	31.8	49.1	3	49.1
6258	-73.225	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	20.7	36.6	42.6	3	42.6
6259	-73.175	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	21.6	33.3	45.1	3	45.1
6260	-73.125	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	RIONEGRO	26	31.8	42.2	3	42.2
6261	-73.075	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	MATANZA	24.5	31.7	43.8	3	43.8
6262	-73.025	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	CHARTA	23.4	28	48.6	3	48.6
6263	-72.975	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	CHARTA	22.8	26.7	50.5	3	50.5
6264	-72.925	7.275	Sogamoso - Lebrija - altiplano	SANTANDER	CHARTA	19.9	24.6	55.6	3	55.6
6265	-72.875	7.275	Orinoquia occidental	SANTANDER	VETAS	17.9	24.7	57.4	3	57.4
6266	-72.825	7.275	Catatumbo	NORTE DE SANTANDER	SILOS	32.8	24.9	42.3	3	42.3
6267	-72.775	7.275	Orinoquia occidental	NORTE DE SANTANDER	MUTISCUA	15.4	25.7	59	3	59
6268	-72.725	7.275	Orinoquia occidental	NORTE DE SANTANDER	CÁCOTA	19.7	20	60.3	3	60.3
6269	-72.675	7.275	Orinoquia occidental	NORTE DE SANTANDER	CÁCOTA	24.2	12.7	63.2	3	63.2
6270	-72.625	7.275	Orinoquia occidental	NORTE DE SANTANDER	CÁCOTA	22.6	15.4	62	3	62
6271	-72.575	7.275	Orinoquia occidental	NORTE DE SANTANDER	PAMPLONA	21.9	15.5	62.6	3	62.6
6272	-72.525	7.275	Orinoquia occidental	NORTE DE SANTANDER	LABATECA	23.2	14.6	62.2	3	62.2
6273	-72.475	7.275	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.1	16.7	63.2	3	63.2
6274	-72.425	7.275	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	19.9	21.6	58.5	3	58.5
6275	-72.375	7.275	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.7	21	58.3	3	58.3
6276	-72.325	7.275	Orinoquia occidental	NORTE DE SANTANDER	TOLEDO	20.6	15.3	64.1	3	64.1
